spotify_track_uri,ts,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped
3bfADkn4569mddf3NuIyKh,25-10-2024 06:01,android,287360,Wesley's Theory,Kendrick Lamar,To Pimp A Butterfly,clickrow,trackdone,FALSE,FALSE
4c5DfSNdMMD0WfAzC11Eb5,25-10-2024 06:03,android,130893,For Free? - Interlude,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
2XijsLg3IR0IkUMKtlqdvT,25-10-2024 06:07,android,234693,King Kunta,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
1FUcuS5FpYqBrIgTD9fXTQ,25-10-2024 06:12,android,271773,Institutionalized,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
7grlZyuGxtz5uWBNJ7aCmO,25-10-2024 06:17,android,300973,These Walls,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
7iVC68z9TYxNpFCQfs6TUE,25-10-2024 06:21,android,268493,u,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
6oakQZRgFZ5FRHDr3GoiPF,25-10-2024 06:25,android,219333,Alright,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
7KCvyzT5jtlJwoyUN8Uw0A,25-10-2024 06:30,android,291720,For Sale? - Interlude,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
2bwC0ggz9qwYcCIpM1fBzK,25-10-2024 06:34,android,283120,Momma,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
0lGb6cqAouFJqlNT0HJEcV,25-10-2024 06:39,android,292520,Hood Politics,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
4eZCJ2OFRnyfbPwH21tPL0,25-10-2024 06:43,android,261746,How Much A Dollar Cost,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
69u3f33ziqgUZkHpxhWuid,25-10-2024 06:48,android,263360,Complexion (A Zulu Love),Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
5iazFRMdIQ78zSjPoxWQNI,25-10-2024 06:53,android,328826,The Blacker The Berry,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
4AzVz6cA7rsH4mYP1hmPhz,25-10-2024 06:57,android,241680,You Ain't Gotta Lie (Momma Said),Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
6v0yKEba7ZN6BHkOOoWfsN,25-10-2024 07:03,android,336013,i,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
4AS5UEGASSIcbnwfDGOoK2,25-10-2024 07:14,android,659733,Mortal Man,Kendrick Lamar,To Pimp A Butterfly,trackdone,logout,FALSE,FALSE
7KXjTSCq5nL1LoYtL7XAwS,25-10-2024 15:36,android,175802,HUMBLE.,Kendrick Lamar,DAMN.,clickrow,endplay,FALSE,TRUE
6HZILIRieu8S0iqY8kIKhj,25-10-2024 15:38,android,102307,DNA.,Kendrick Lamar,DAMN.,clickrow,endplay,FALSE,TRUE
2LTlO3NuNVN70lp2ZbVswF,25-10-2024 15:39,android,73430,FEEL.,Kendrick Lamar,DAMN.,clickrow,endplay,FALSE,TRUE
5J6CXHvsfRGyyCnQZmVPoE,25-10-2024 15:40,android,30030,Poetic Justice,Kendrick Lamar,"good kid, m.A.A.d city",clickrow,unexpected-exit,FALSE,FALSE
7lIr3vVhpDkU5mQEDcnA0S,25-10-2024 15:41,android,19133,Intro,Kanye West,The College Dropout,clickrow,trackdone,FALSE,FALSE
0IW0qaeyxL5Et4UG2MrJKB,25-10-2024 15:45,android,239880,We Don't Care,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
7wL7Lb8Q3aYyq6gmRL0PZq,25-10-2024 15:46,android,81786,Graduation Day,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
5SkRLpaGtvYPhw02vZhQQ9,25-10-2024 15:50,android,223506,All Falls Down,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
6MgGapP3EPFm9kYUvYBTZR,25-10-2024 15:51,android,69706,I'll Fly Away,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
1ko2NuvWlQdxtNRc8QQzmT,25-10-2024 15:57,android,324226,Spaceship,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
5g1vtHqi9uV7xtYeCcFOBx,25-10-2024 16:00,android,193733,Jesus Walks,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
34j4OxJxKznBs88cjSL2j9,25-10-2024 16:05,android,324440,Never Let Me Down,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
5b2FFKC64kxqcfaFnIZxoM,25-10-2024 16:10,android,289493,Get Em High,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
2a1JSfTePKhysdIif2bzut,25-10-2024 16:11,android,46173,Workout Plan,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
1Vp4St7JcXaUoJcIahtf3L,25-10-2024 16:16,android,322800,The New Workout Plan,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
3A4cpTBPaIQdtPFb5JxtaX,25-10-2024 16:22,android,316053,Slow Jamz,Twista,The College Dropout,trackdone,trackdone,FALSE,FALSE
4KFY4EEv9CN6ivrzD6vEvg,25-10-2024 16:26,android,246933,Breathe In Breathe Out,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
25mwJPzWVmS2yronBNQJF1,25-10-2024 16:27,android,78693,School Spirit Skit 1,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
1th3G3okofWlvGWAAR7Y4V,25-10-2024 16:30,android,182386,School Spirit,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
5MAY7XyW322jMwLDtBQgsZ,25-10-2024 16:31,android,43533,School Spirit Skit 2,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
4BhwlQ9mTwhFGXpQvP9JTV,25-10-2024 16:32,android,53640,Lil Jimmy Skit,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
62wtttQzoIA9HnNmGVd9Yq,25-10-2024 16:36,android,266213,Two Words,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
4mmkhcEm1Ljy1U9nwtsxUo,25-10-2024 16:40,android,221226,Through The Wire,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
5DBmXF7QO43Cuy9yqva116,25-10-2024 16:44,android,278893,Family Business,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
7iOhWWYjhhQiXzF4o4HhXN,25-10-2024 16:57,android,760973,Last Call,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
7JSHs5GH7pq5moVo8wu1I6,25-10-2024 16:59,android,89173,To All The Girls,Beastie Boys,Paul's Boutique,trackdone,trackdone,FALSE,FALSE
2qq0RYYIuQxXcOxQKN0drC,25-10-2024 17:02,android,198253,Shake Your Rump,Beastie Boys,Paul's Boutique,trackdone,trackdone,FALSE,FALSE
5EGWLtIZ5M1g1nU1SdQ5PY,25-10-2024 17:03,android,76985,Johnny Ryall,Beastie Boys,Paul's Boutique,trackdone,endplay,FALSE,TRUE
5qxChyzKLEyoPJ5qGrdurN,25-10-2024 17:07,android,246933,No Sleep Till Brooklyn,Beastie Boys,Licensed To Ill,clickrow,trackdone,FALSE,FALSE
6vcf7sA7tsNiIeufH0FUFL,25-10-2024 17:09,android,125345,Egg Man,Beastie Boys,Paul's Boutique,trackdone,fwdbtn,FALSE,TRUE
4qLmCFNUlFJXOb9TvU9D2L,25-10-2024 17:12,android,125835,High Plains Drifter,Beastie Boys,Paul's Boutique,fwdbtn,fwdbtn,FALSE,TRUE
033N3Mf87ODmORg6YO61cm,25-10-2024 17:14,android,134050,The Sounds Of Science,Beastie Boys,Paul's Boutique,fwdbtn,fwdbtn,FALSE,TRUE
5mew4rexHu1IV6kTXqH3Nu,25-10-2024 17:17,android,219413,3-Minute Rule,Beastie Boys,Paul's Boutique,fwdbtn,trackdone,FALSE,FALSE
5ulZo7nk3MByXLvja3NCAc,25-10-2024 17:20,android,138609,Hey Ladies,Beastie Boys,Paul's Boutique,trackdone,fwdbtn,FALSE,TRUE
134zGrFA6v190Bxl7bpzeB,25-10-2024 17:20,android,23253,5-Piece Chicken Dinner,Beastie Boys,Paul's Boutique,fwdbtn,trackdone,FALSE,FALSE
7mPfubAjo4PVuRqO84bHZb,25-10-2024 17:21,android,48823,Looking Down The Barrel Of A Gun,Beastie Boys,Paul's Boutique,trackdone,endplay,FALSE,TRUE
0Puj4YlTm6xNzDDADXHMI9,25-10-2024 17:22,android,58033,Sabotage,Beastie Boys,Ill Communication,clickrow,endplay,FALSE,TRUE
5NLuC70kZQv8q34QyQa1DP,25-10-2024 17:23,android,79903,Fight For Your Right,Beastie Boys,Licensed To Ill,clickrow,endplay,FALSE,TRUE
5fpizYGbi5IQoEraj6FP0R,25-10-2024 17:23,android,11155,Intergalactic - Remastered 2009,Beastie Boys,Hello Nasty,clickrow,endplay,FALSE,TRUE
59WN2psjkt1tyaxjspN8fp,25-10-2024 17:25,android,91595,Killing In The Name,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),clickrow,endplay,FALSE,TRUE
0tZ3mElWcr74OOhKEiNz1x,25-10-2024 17:26,android,70938,Bulls On Parade,Rage Against The Machine,Evil Empire,clickrow,endplay,FALSE,TRUE
3Ti0GdlrotgwsAVBBugv0I,25-10-2024 17:30,android,202086,Can I Kick It?,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),clickrow,fwdbtn,FALSE,TRUE
6z6ug1DvIzTdel6vW8rHVu,25-10-2024 17:30,android,2061,Car Thief,Beastie Boys,Paul's Boutique,fwdbtn,fwdbtn,FALSE,TRUE
2exGztZ4FhpmrcYhwN4TQy,25-10-2024 17:30,android,6873,What Comes Around,Beastie Boys,Paul's Boutique,fwdbtn,fwdbtn,FALSE,TRUE
2GOcde6C8b4jH17cYgKzlp,25-10-2024 17:30,android,1131,Shadrach,Beastie Boys,Paul's Boutique,fwdbtn,fwdbtn,FALSE,TRUE
5xNiV1sUHLmEcDzWcJbYjt,25-10-2024 17:30,android,1332,Ask For Janice,Beastie Boys,Paul's Boutique,fwdbtn,fwdbtn,FALSE,TRUE
1gBEvCBtfABQqEjwUGoSD3,25-10-2024 17:30,android,594,B-Boy Bouillabaisse: 59 Chrystie Street,Beastie Boys,Paul's Boutique,fwdbtn,fwdbtn,FALSE,TRUE
4TX7yCTRatSHtroppF1Nm7,25-10-2024 17:30,android,9608,B-Boy Bouillabaisse: Get On The Mic,Beastie Boys,Paul's Boutique,fwdbtn,fwdbtn,FALSE,TRUE
0eO8MW9YSTK3CjdaTYKlhF,25-10-2024 17:31,android,71443,Who Am I (What’s My Name)?,Snoop Dogg,Doggystyle,fwdbtn,endplay,FALSE,TRUE
0j2T0R9dR9qdJYsB7ciXhf,25-10-2024 17:32,android,51650,Stronger,Kanye West,Graduation,clickrow,endplay,TRUE,TRUE
1PS1QMdUqOal0ai3Gt7sDQ,25-10-2024 17:34,android,92754,Gold Digger,Kanye West,Late Registration,clickrow,endplay,TRUE,TRUE
0fLILzjVXRCLC0lsNKcQ8I,25-10-2024 17:38,android,288573,P.I.M.P. - Snoop Dogg Remix,50 Cent,Get Rich Or Die Tryin',clickrow,trackdone,TRUE,FALSE
6JnqbWl6N8g4Ikw5uZiJY4,25-10-2024 17:38,android,1212,No Surprise,Daughtry,Leave This Town,trackdone,fwdbtn,TRUE,TRUE
0ry355UoTbc3NScBC2F3jA,25-10-2024 17:38,android,900,"I Got Stripes - Live at Folsom State Prison, Folsom, CA (2nd Show) - January 1968",Johnny Cash,At Folsom Prison,fwdbtn,fwdbtn,TRUE,TRUE
6dnXePvKM5M7O1AjGaJOd7,25-10-2024 17:39,android,9335,She Wandered Through the Garden Fence - 2009 Remaster,Procol Harum,Procol Harum,fwdbtn,fwdbtn,TRUE,TRUE
2qkmPUG7ARsRwhVICQVwQS,25-10-2024 17:39,android,1938,Mercy,Muse,Drones,fwdbtn,fwdbtn,TRUE,TRUE
7psfcbjfnXwYIezHstNa1a,25-10-2024 17:39,android,1258,When the Levee Breaks - Remaster,Led Zeppelin,Led Zeppelin IV,fwdbtn,backbtn,TRUE,TRUE
2qkmPUG7ARsRwhVICQVwQS,25-10-2024 17:42,android,231973,Mercy,Muse,Drones,backbtn,trackdone,TRUE,FALSE
7psfcbjfnXwYIezHstNa1a,25-10-2024 17:50,android,428851,When the Levee Breaks - Remaster,Led Zeppelin,Led Zeppelin IV,trackdone,trackdone,TRUE,FALSE
71XTdtW3bvmIrotG8yYVMS,25-10-2024 17:52,android,118160,"Honey, Just Allow Me One More Chance",Bob Dylan,The Freewheelin' Bob Dylan,trackdone,trackdone,TRUE,FALSE
5C1WX3YK9raN9HLMoY1ji7,25-10-2024 18:20,android,23975,I'm Sitting On Top Of The World,Bobby Darin,I Got Rhythm,trackdone,logout,TRUE,FALSE
3GCdLUSnKSMJhs4Tj6CV3s,25-10-2024 19:23,android,81500,All The Stars (with SZA),Kendrick Lamar,Black Panther The Album Music From And Inspired By,clickrow,endplay,FALSE,TRUE
6IZvVAP7VPPnsGX6bvgkqg,25-10-2024 19:25,android,100554,PRIDE.,Kendrick Lamar,DAMN.,clickrow,fwdbtn,FALSE,TRUE
2tudvzsrR56uom6smgOcSf,25-10-2024 19:25,android,22491,Like That,Future,WE DON'T TRUST YOU,fwdbtn,endplay,FALSE,TRUE
74tLlkN3rgVzRqQJgPfink,25-10-2024 19:27,android,121787,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",clickrow,endplay,FALSE,TRUE
0y9uTzK9cNKSAEHnpeRG8C,25-10-2024 19:30,android,178436,DUCKWORTH.,Kendrick Lamar,DAMN.,clickrow,endplay,FALSE,TRUE
6AI3ezQ4o3HUoP6Dhudph3,25-10-2024 19:30,android,3288,Not Like Us,Kendrick Lamar,Not Like Us,clickrow,logout,FALSE,FALSE
68Dni7IE4VyPkTOH9mRWHr,25-10-2024 19:50,android,202000,No Role Modelz,J. Cole,2014 Forest Hills Drive,clickrow,logout,FALSE,FALSE
77DRzu7ERs0TX3roZcre7Q,25-10-2024 20:00,android,383639,euphoria,Kendrick Lamar,euphoria,clickrow,trackdone,FALSE,FALSE
2tudvzsrR56uom6smgOcSf,25-10-2024 20:02,android,138239,Like That,Future,WE DON'T TRUST YOU,clickrow,endplay,FALSE,TRUE
6AI3ezQ4o3HUoP6Dhudph3,25-10-2024 20:07,android,274192,Not Like Us,Kendrick Lamar,Not Like Us,clickrow,trackdone,FALSE,FALSE
3GCdLUSnKSMJhs4Tj6CV3s,25-10-2024 20:11,android,232186,All The Stars (with SZA),Kendrick Lamar,Black Panther The Album Music From And Inspired By,trackdone,trackdone,FALSE,FALSE
6IZvVAP7VPPnsGX6bvgkqg,25-10-2024 20:15,android,275253,PRIDE.,Kendrick Lamar,DAMN.,trackdone,trackdone,FALSE,FALSE
2tudvzsrR56uom6smgOcSf,25-10-2024 20:16,android,50827,Like That,Future,WE DON'T TRUST YOU,trackdone,logout,FALSE,FALSE
2tudvzsrR56uom6smgOcSf,25-10-2024 20:22,android,62750,Like That,Future,WE DON'T TRUST YOU,appload,endplay,FALSE,TRUE
5DBmXF7QO43Cuy9yqva116,25-10-2024 20:31,android,278893,Family Business,Kanye West,The College Dropout,clickrow,endplay,TRUE,TRUE
1th3G3okofWlvGWAAR7Y4V,25-10-2024 20:37,android,182386,School Spirit,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
5b2FFKC64kxqcfaFnIZxoM,25-10-2024 21:06,android,289493,Get Em High,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
34j4OxJxKznBs88cjSL2j9,25-10-2024 21:12,android,324440,Never Let Me Down,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
0j2T0R9dR9qdJYsB7ciXhf,25-10-2024 21:17,android,311866,Stronger,Kanye West,Graduation,trackdone,trackdone,FALSE,FALSE
5g1vtHqi9uV7xtYeCcFOBx,25-10-2024 21:20,android,193733,Jesus Walks,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
6MgGapP3EPFm9kYUvYBTZR,25-10-2024 21:21,android,69706,I'll Fly Away,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
5SkRLpaGtvYPhw02vZhQQ9,25-10-2024 21:25,android,223506,All Falls Down,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
0IW0qaeyxL5Et4UG2MrJKB,25-10-2024 21:29,android,239880,We Don't Care,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
6v0yKEba7ZN6BHkOOoWfsN,25-10-2024 21:35,android,336013,i,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
5iazFRMdIQ78zSjPoxWQNI,25-10-2024 21:40,android,328826,The Blacker The Berry,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
0lGb6cqAouFJqlNT0HJEcV,25-10-2024 21:45,android,292520,Hood Politics,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
7KCvyzT5jtlJwoyUN8Uw0A,25-10-2024 21:50,android,291720,For Sale? - Interlude,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
6oakQZRgFZ5FRHDr3GoiPF,25-10-2024 21:54,android,219333,Alright,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
2XijsLg3IR0IkUMKtlqdvT,25-10-2024 21:57,android,234693,King Kunta,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
6AI3ezQ4o3HUoP6Dhudph3,25-10-2024 22:02,android,274192,Not Like Us,Kendrick Lamar,Not Like Us,trackdone,trackdone,FALSE,FALSE
1sFstGV1Z3Aw5TDFCiT7vK,25-10-2024 22:05,android,185062,Favorite Song,Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
7nrraHMpSbyJJoN3unjjoJ,25-10-2024 22:09,android,149875,Interlude (That's Love),Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
4J2s7nWDdA7i92sojYX8RJ,25-10-2024 22:13,android,215062,Juice,Chance the Rapper,Acid Rap (10th Anniversary - Complete Edition),trackdone,trackdone,FALSE,FALSE
0aMHIW1lqrulVCx0LLlr6a,25-10-2024 22:18,android,307187,Cocoa Butter Kisses,Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
23Ij3xEFmYkRl00dDJCVMP,25-10-2024 22:22,android,239250,Good Ass Intro,Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
2LhhnqrHPWvXYveZVHLKrd,25-10-2024 22:26,android,210840,Life's a Bitch (feat. AZ & Olu Dara),Nas,Illmatic,trackdone,trackdone,FALSE,FALSE
60uesDF4UyLUs61FgiDkdp,25-10-2024 22:30,android,232533,Hello,Ice Cube,War & Peace Vol. 2 (The Peace Disc),trackdone,trackdone,FALSE,FALSE
2MWoG6ZINVavRRNNrVPplf,25-10-2024 22:34,android,254293,"Girls, Girls, Girls (Part 2)",JAY-Z,The Blueprint,trackdone,trackdone,FALSE,FALSE
6o1l9I0faXJN2iqulHrdCQ,25-10-2024 22:35,android,64548,Crazy,Gnarls Barkley,St. Elsewhere,trackdone,fwdbtn,FALSE,TRUE
10EGxvr4fSE42ABWZeJ3K3,25-10-2024 22:39,android,240626,Izzo (H.O.V.A.),JAY-Z,The Blueprint,fwdbtn,trackdone,FALSE,FALSE
58CoyTs0xRU524pF3RvAuZ,25-10-2024 23:33,android,253653,Half Light I,Arcade Fire,The Suburbs (Deluxe),trackdone,trackdone,TRUE,FALSE
35srNkJVToAzYiZzron1FY,25-10-2024 23:37,android,253906,Young Forever,JAY-Z,The Blueprint 3,trackdone,trackdone,TRUE,FALSE
6WEBwvsmpaoGxka0tSh5a7,25-10-2024 23:41,android,231173,Won't Go Home Without You,Maroon 5,It Won't Be Soon Before Long,trackdone,trackdone,TRUE,FALSE
25nzKGDiua1lE9Qo5V19GL,25-10-2024 23:45,android,246600,Young Blood,The Naked And Famous,"Passive Me, Aggressive You",trackdone,trackdone,TRUE,FALSE
3tIvHt7VaIenprWXrYzgwb,25-10-2024 23:52,android,412760,Midnight Rambler,The Rolling Stones,Let It Bleed,trackdone,trackdone,TRUE,FALSE
1ZS5HBMAmZk3gjFcedts66,25-10-2024 23:56,android,232533,Sway - 2009 Mix,The Rolling Stones,Sticky Fingers,trackdone,trackdone,TRUE,FALSE
6NJQpFNkDCMaRBogIi9sOI,26-10-2024 00:02,android,317986,Bellbottoms,The Jon Spencer Blues Explosion,Orange,trackdone,trackdone,TRUE,FALSE
1KgZOCjN3nGRTk3c87oIj6,26-10-2024 00:05,android,178560,What We Live For,American Authors,What We Live For,trackdone,trackdone,TRUE,FALSE
0JSSvxGMpEBnsDbs9BlM6R,26-10-2024 00:10,android,348986,Picasso’s Last Words (Drink to Me) - 2010 Remaster,Paul McCartney,Band On The Run,trackdone,trackdone,TRUE,FALSE
7j91Me4PB3CLhuL4PKH9G8,26-10-2024 00:14,android,238040,We Are Golden,MIKA,The Boy Who Knew Too Much,trackdone,trackdone,TRUE,FALSE
1kDkaFlmkdEZiVUogaP9OZ,26-10-2024 00:16,android,119813,For No One - Remastered 2009,The Beatles,Revolver,trackdone,trackdone,TRUE,FALSE
6flXEGuz9BVk7tuBPmwcGw,26-10-2024 00:23,android,284706,Pressure Machine - Abridged,The Killers,Pressure Machine,trackdone,trackdone,TRUE,FALSE
4RvW5ggYKC7bCDX4UUSSDc,26-10-2024 00:27,android,211851,Sleep On The Floor,The Lumineers,Cleopatra,trackdone,trackdone,TRUE,FALSE
4uKop5eqeLow56qacdfO1P,26-10-2024 00:29,android,159333,Breakfast In America,Supertramp,Breakfast In America,trackdone,trackdone,TRUE,FALSE
7iTjGs5z7opNGCXyurs0Q7,26-10-2024 00:32,android,140600,Bad Boy - Remastered 2009,The Beatles,Past Masters,trackdone,trackdone,TRUE,FALSE
18lR4BzEs7e3qzc0KVkTpU,26-10-2024 00:35,android,205226,What I've Done,Linkin Park,Minutes to Midnight,trackdone,trackdone,TRUE,FALSE
3BsNxZnM79oJPjhCdUDab9,26-10-2024 00:39,android,243000,The Kids Don't Stand a Chance,Vampire Weekend,Vampire Weekend,trackdone,trackdone,TRUE,FALSE
4qh4lu4xf4r3ZkBoyeajuc,26-10-2024 00:42,android,204560,Revolution - Remastered 2009,The Beatles,Past Masters,trackdone,trackdone,TRUE,FALSE
6u0x5ad9ewHvs3z6u9Oe3c,26-10-2024 01:04,android,235546,Under Cover of Darkness,The Strokes,Angles,trackdone,trackdone,TRUE,FALSE
0qkftSyehmgEES0ymuYiTS,26-10-2024 01:09,android,263880,Bendita Tu Luz,Maná,Amar Es Combatir,trackdone,trackdone,TRUE,FALSE
2gTnu5RZNVFVnWdjLnyUA5,26-10-2024 01:12,android,203360,Nobody Home,Pink Floyd,The Wall,trackdone,trackdone,TRUE,FALSE
6OEHjJJvdkk1Ln0p0AZdyz,26-10-2024 01:16,android,215229,Girls Like You,Maroon 5,Red Pill Blues,trackdone,trackdone,TRUE,FALSE
2B4Y9u4ERAFiMo13XPJyGP,26-10-2024 01:18,android,144880,"Here, There And Everywhere - Remastered 2009",The Beatles,Revolver,trackdone,trackdone,TRUE,FALSE
18bzuq8A21sRcI4w4gqGD2,26-10-2024 01:21,android,154893,I Ain't Marching Anymore,Phil Ochs,I Ain't Marching Anymore,trackdone,trackdone,TRUE,FALSE
73PDjVfQff5GgqZHjYSNEV,26-10-2024 01:52,android,137843,Thistle & Weeds,Mumford & Sons,Sigh No More,trackdone,logout,TRUE,FALSE
7MH7TkjQ4RA1vG454dciw0,26-10-2024 04:01,android,212786,That's Entertainment,The Jam,Sound Affects,fwdbtn,trackdone,TRUE,FALSE
6QLh3oOA1AKocLHFH6j7qA,26-10-2024 04:06,android,287293,Dead Flowers,Townes Van Zandt,Roadsongs,trackdone,trackdone,TRUE,FALSE
1GcVa4jFySlun4jLSuMhiq,26-10-2024 04:11,android,272000,Angie - Remastered 2009,The Rolling Stones,Goats Head Soup,trackdone,trackdone,TRUE,FALSE
3hcU1qoBp7OEx1ZchiezDJ,26-10-2024 04:14,android,201022,Strangers (2020 Stereo Remaster),The Kinks,"Lola Versus Powerman and the Moneygoround, Pt. 1",trackdone,trackdone,TRUE,FALSE
55h7vJchibLdUkxdlX3fK7,26-10-2024 04:17,android,178560,Treasure,Bruno Mars,Unorthodox Jukebox,trackdone,trackdone,TRUE,FALSE
57cZFx3KlHmx0CNNYbWO8u,26-10-2024 04:23,android,337750,Wah-Wah (2014 Remaster),George Harrison,All Things Must Pass,trackdone,trackdone,TRUE,FALSE
0pjCkLjbgSLn5c0Ilwuv8z,26-10-2024 04:26,android,211520,The Longest Wave,Red Hot Chili Peppers,The Getaway,trackdone,trackdone,TRUE,FALSE
6j0wBBAP3hMe4t1Ymj7GIe,26-10-2024 04:27,android,34836,Audition (The Fools Who Dream),Emma Stone,La La Land,trackdone,fwdbtn,TRUE,TRUE
3nFhiJReGYBDoqArWW3p5e,26-10-2024 04:32,android,344906,Everything Will Be Alright,The Killers,Hot Fuss,fwdbtn,trackdone,TRUE,FALSE
4SrRrB27n7fiRkQcPoKfpk,26-10-2024 04:34,android,122641,Motion Picture Soundtrack,Radiohead,Kid A,trackdone,fwdbtn,TRUE,TRUE
2czpzliEFyUYpeyPvYfgMO,26-10-2024 04:35,android,2200,nadie va a pensar en ti mejor que yo - En Vivo,Ed Maverick,nadie va a pensar en ti mejor que yo,fwdbtn,fwdbtn,TRUE,TRUE
1sTsuZTdANkiFd7T34H3nb,26-10-2024 04:39,android,245373,Human,The Killers,Day & Age,fwdbtn,trackdone,TRUE,FALSE
1RNtm45kw0hPMBz7gKiIYu,26-10-2024 04:46,android,436440,Everything's Not Lost - Includes Hidden Track 'Life Is For Living',Coldplay,Parachutes,trackdone,trackdone,TRUE,FALSE
4Qi0rX6kEEkJvkcJkPeQql,26-10-2024 05:50,android,526,Here Comes Yet Another Day,The Kinks,Everybody's in Show-Biz,trackdone,logout,TRUE,FALSE
4prCxGTYQMu3vOaHvojYZr,26-10-2024 15:12,android,313106,Takeover,JAY-Z,The Blueprint,clickrow,endplay,TRUE,TRUE
5onGESUxi3P9xLt311oS59,26-10-2024 15:17,android,283026,One More Chance - 2005 Remaster,The Notorious B.I.G.,Ready to Die,trackdone,trackdone,TRUE,FALSE
3jlbL2OTD5YmIunYzgQTAN,26-10-2024 15:23,android,338853,Live Your Life,T.I.,Paper Trail,trackdone,trackdone,FALSE,FALSE
3QLjDkgLh9AOEHlhQtDuhs,26-10-2024 15:27,android,257690,Best I Ever Had,Drake,So Far Gone,trackdone,trackdone,FALSE,FALSE
5ByAIlEEnxYdvpnezg7HTX,26-10-2024 15:32,android,302760,Juicy - 2005 Remaster,The Notorious B.I.G.,Ready to Die,trackdone,trackdone,FALSE,FALSE
4tEaytMs86hIaOSsiGoLcP,26-10-2024 15:36,android,234626,Excursions,A Tribe Called Quest,The Low End Theory,trackdone,trackdone,FALSE,FALSE
0trHOzAhNpGCsGBEu7dOJo,26-10-2024 15:41,android,293973,N.Y. State of Mind,Nas,Illmatic,trackdone,trackdone,FALSE,FALSE
3ia3dJETSOllPsv3LJkE35,26-10-2024 15:46,android,284906,California Love - Original Version,2Pac,Greatest Hits,trackdone,trackdone,FALSE,FALSE
